173,120
99,422
139,138
66247,211073
287889,300000
820,717
223,219
4316,6624
6331,30931
134,154
122,148
1103,6980
123,303
254,275
297,455
546,312
883,6745
3831,42220
24742,144534
300000,300000
6101,44768
1653,2677
7325,32680
378,1079
181,136
300000,300000
281,309
864,953
203,172
114,127
6727,300000
1358,3596
3335,56302
116,287
45907,111237
397,2461
300000,300000
120,153
133,170
129,137
97,167
105,175
300000,300000
127406,300000
220,245
152,476
390,1204
144,218
475,201
369,526
368,429
181,234
142,522
142,137
394,695
2222,300000
788,1416
99938,300000
150,237
1170,1003
474,787
827,31177
272010,300000
4143,8089
2118,300000
3391,5117
146,134
69,107
892,3150
150,239
427,123
300000,300000
300000,300000
516,729
157,195
163,308
4027,6880
152,137
1407,1534
155,180
425,3347
300000,300000
71,102
300000,300000
134,145
449,960
315,479
743,1076
6283,19744
75,77
300000,300000
275,378
21487,74097
342,396
411,684
1095,5216
154,176
1588,3257
168,93
2812,28511
