859	2827
50507	300000
300000	300000
300000	300000
300000	300000
1032	815
5340	20941
108912	281377
141	172
300000	300000
489	1633
340	282
300000	300000
113	127
118	864
399	627
1899	8932
50142	300000
363	160
300000	300000
422	636
643	943
824	130639
244	557
300000	300000
298	174
990	43151
2178	18271
300000	300000
300000	300000
33789	257732
77	75
109	88
113	179
300000	300000
300000	300000
222	773
300000	300000
300000	300000
5673	21026
7117	24006
360	616
300000	300000
300000	300000
300000	300000
198	101
300000	300000
300000	300000
160460	300000
300000	300000
300000	300000
426	2791
22317	300000
158	125
1648	25005
748	1385
347	2797
86202	300000
284159	300000
6165	6839
1126	207271
528	478
300000	300000
253	1113
300000	300000
124581	300000
300	369
300000	300000
351	4798
2467	5829
300000	300000
300000	300000
300000	300000
2034	2101
186	133
300000	300000
7063	57269
268	320
300000	300000
313	365
215	1260
74769	300000
153	573
271	1439
300000	300000
97215	300000
67	81
3863	47416
45750	107025
204979	300000
2876	4819
253	1289
300000	300000
159	194
300000	300000
300000	300000
895	522
2796	17002
1559	2764
300000	300000
248858	300000
4052	18929
590	994
115	230
217	148
300000	300000
300000	300000
144	216
300000	300000
648	4252
6249	300000
285	228
300000	300000
102	117
300000	300000
1313	219255
300000	300000
300000	300000
8210	27669
778	932
40871	197555
300000	300000
300000	300000
76	64
300000	300000
213	282
2340	7006
792	2272
6407	36893
462	2005
300000	300000
3107	44955
136	141
122	542
300000	300000
300000	300000
3396	54221
62747	300000
1413	127231
300000	300000
572	1645
200	169
127	246
3270	20368
125485	300000
300000	300000
112	164
129	194
300000	300000
1422	3913
300000	300000
430	683
300000	300000
434	535
152	149
7560	26869
167	265
68773	107772
300000	300000
300000	300000
137	214
37858	300000
43515	122706
27643	66711
300000	300000
113	137
1073	2980
171	170
337	3465
319	1275
300000	300000
393	957
148	148
352	514
173	180
334	702
409	509
300000	300000
55048	300000
883	84177
300000	300000
140	211
1535	2653
179	143
300000	300000
311	350
18547	22281
67675	140251
136	296
1970	2802
179	352
3061	8252
3425	89023
453	4590
4518	21445
23311	24335
1616	1330
7272	91735
401	147
300000	300000
285	180
300000	300000
4158	5169
260	471
2310	2741
300000	300000
137054	300000
11222	21418
494	21740
300000	300000
176	173
3714	7284
131	148
24033	300000
300000	300000
300000	300000
188	259
601	425
300000	300000
300000	300000
100	550
10518	21490
207	141
125	423
300000	300000
251	179
198914	300000
40810	62266
774	18908
334	199
17493	50451
366	159
129272	193052
300000	300000
147	153
300000	300000
557	120
251	496
1005	4717
266038	300000
110	126
438	585
194	584
143	132
5324	39714
27370	300000
6049	6998
249	1418
264	592
161	137
300000	300000
152	187
300000	300000
828	2755
2943	128663
134	92
161093	300000
300000	300000
211769	300000
300000	300000
261	172
456	123
300000	300000
79354	300000
123001	300000
1653	3432
4265	99739
68	67
143	153
4547	22342
207610	300000
153	194
130	295
115	57
151	199
174	149
459	3771
5041	300000
99	195
4908	17146
23472	30077
300000	300000
6531	83483
168	960
300000	300000
128	140
530	1586
286	2258
3564	21828
300000	300000
380	1235
152	318
328	600
905	39121
300000	300000
6254	50786
197	217
893	45768
300000	300000
300000	300000
71765	300000
119	186
166	693
349	393
205	204
723	442
300000	300000
138	307
130	110
294	1292
300000	300000
300000	300000
80	100
300000	300000
300000	300000
127221	300000
51170	300000
1082	1005
300000	300000
303	112
368	677
185	318
213	677
300000	300000
43987	86270
730	1169
248	257
300000	300000
300000	300000
300000	300000
2390	19262
175	343
738	5091
127350	300000
219	128
207	218
2442	39252
14605	79322
738	1114
300000	300000
300000	300000
280	654
329	3047
300000	300000
5460	206752
188	79
107	168
317	638
5335	20955
157903	300000
344	347
1347	1327
281	469
300000	300000
241	177
7347	273216
300000	300000
2301	8750
533	1206
314	1308
300000	300000
300000	300000
9451	14740
467	1271
1265	2573
133	135
300000	300000
2303	1521
142	357
3642	26473
216342	300000
1425	5448
6533	300000
157	224
205	1328
300000	300000
300000	300000
132	163
2688	5266
221	525
136	529
374	160
1267	4331
300000	300000
144617	300000
300000	300000
134	204
217	1772
249088	300000
1814	53997
973	228920
143	320
213	307
2474	21699
17806	35105
1007	972
300000	300000
44973	300000
117	105
202	307
120	344
407	264
46532	110521
300000	300000
183	138
272665	300000
300000	300000
1525	2840
226	114
92	153
189	159
216	185
744	1134
132	90
137	805
1160	3880
22424	300000
150	640
482	1447
30722	300000
4943	5043
26881	45508
300000	300000
87390	300000
6788	300000
3233	16640
578	2148
126171	300000
63276	300000
300000	300000
118	136
138	158
656	368
5845	21652
410	677
300000	300000
300000	300000
321	303
300000	300000
3749	6095
2131	21256
3031	1473
113	130
300000	300000
300000	300000
844	20670
137	1188
546	255
62843	300000
300000	300000
150	154
742	24526
300000	300000
418	332
573	382
300000	300000
395	1216
675	189
300000	300000
356	426
153	186
916	857
19092	278218
300000	300000
8031	18382
300000	300000
6556	300000
109624	300000
2142	4687
33504	249388
613	1834
300000	300000
3356	6249
300000	300000
184	304
281	206
138	199
1001	18838
445	798
178	312
300000	300000
300000	300000
188379	300000
141	323
140	138
2842	300000
300000	300000
253	206
2468	2674
300000	300000
7008	21231
575	255
90119	300000
300000	300000
1175	1678
300000	300000
300000	300000
86	141
195	278
180728	300000
192	162
3879	6406
372	127
6104	41264
130	211
300000	300000
198	146
1114	138426
14226	91962
2009	6578
238	430
300000	300000
1829	142298
1052	100985
417	260
308	328
300000	300000
123	124
300000	300000
166	147
173	320
1039	27986
46792	242477
162	189
104	53
529	607
300000	300000
103362	300000
300000	300000
6404	20048
300000	300000
300000	300000
130	176
3175	9758
174	152
10270	43377
981	27795
31179	63892
258	1300
19254	107566
233	2328
97436	135190
300000	300000
297	167
407	84
68231	205291
169	670
7224	300000
8428	6756
105	113
577	2190
1947	44788
390	1627
118297	300000
428	869
902	904
33349	245067
343	543
63923	197360
561	622
300000	300000
124	150
65937	120109
300000	300000
151	279
27624	56440
63842	300000
20390	35548
300000	300000
6392	51991
346	816
537	857
542	1244
24635	69889
49331	88914
753	902
393	459
300000	300000
7136	56273
172	161
1069	1733
21799	90871
612	7863
12292	300000
300000	300000
300000	300000
300000	300000
317	675
128	193
3465	57314
198	220
110	100
300000	300000
7838	54924
300000	300000
3006	35166
300000	300000
249	106
148814	300000
300000	300000
177	358
9975	300000
1188	2996
1480	7380
608	21239
300000	300000
300000	300000
207	207
258	2085
137	141
28654	101156
300000	300000
520	1794
300000	300000
10158	29758
2157	2013
853	60920
219636	300000
277	297
729	2733
932	21869
4315	73059
235	3286
583	2387
300000	300000
300000	300000
300000	300000
4179	300000
93	130
300000	300000
300000	300000
432	1360
144	196
300000	300000
300000	300000
224	341
1592	3906
881	647
300000	300000
193	195
135	141
67698	244434
300000	300000
216	120
191	259
8743	55794
300000	300000
405	607
300000	300000
300000	300000
10377	87379
1315	593
195	1075
203	1275
324	855
1925	3588
1344	4304
300000	300000
17934	300000
1838	2903
300000	300000
29493	74317
313	208
392	2828
300000	300000
300000	300000
154	245
603	772
2056	3014
664	292
142828	300000
507	754
2857	300000
812	2708
302	322
300000	300000
956	117008
367	1490
300000	300000
238	401
895	6575
922	115546
1282	1418
300000	300000
1572	1370
132	183
325	1682
1893	5877
1356	17077
284	433
127	168
1886	26218
300000	300000
727	1365
300000	300000
205	207
300000	300000
121495	143349
300000	300000
107693	300000
235	289
2392	4370
300000	300000
1205	4103
923	1251
133	130
63582	300000
104881	300000
1542	4828
137	151
1335	1678
607	1237
475	526
300000	300000
300000	300000
688	597
37544	62198
305	238
878	2492
143512	300000
4503	20136
300000	300000
134	147
146	140
300000	300000
333	1190
476	255
128	130
300000	300000
343	936
490	587
99	153
111	94
153	431
313	420
300000	300000
5082	41420
1337	3031
2267	5712
300000	300000
149	150
140	69
3615	35967
5975	24807
140143	300000
1135	52174
189221	300000
667	3183
626	204
3570	32452
641	1183
422	281
163	313
359	1031
1597	57738
103	111
405	914
283	272
178	532
433	3137
117	102
133	152
328	457
300000	300000
1572	3348
21924	62904
130	221
126389	300000
1946	1892
179	197
1331	2865
172495	300000
2314	1030
145	134
147	615
284	582
471	907
430	147
195	146
948	1573
9149	300000
93	89
167	284
7809	22333
444	411
297	1506
53629	300000
198	246
706	29113
551	1090
58	57
305	480
277	1157
124	133
300000	300000
187	199
3259	22205
760	1051
1085	1660
199630	300000
71	81
5030	7018
1102	2530
136491	300000
288	614
300000	300000
300000	300000
359	642
300000	300000
108	203
2860	4991
300000	300000
300000	300000
157	126
307	320
300000	300000
359	360
300000	300000
145189	300000
825	1875
54554	300000
223	278
539	195
300000	300000
530	1402
145065	166711
1009	20838
142	174
300000	300000
149	456
1544	5457
1244	216234
3987	3954
261767	300000
131	128
1697	26151
2759	4178
289	404
319	1631
300000	300000
234	500
9859	300000
3018	277488
936	46763
192	413
300000	300000
378	951
157	216
491	164
1522	1377
107	246
149	141
251	279
300000	300000
321	306
16004	300000
115	154
300000	300000
491	5467
300000	300000
797	724
300000	300000
1146	3094
1200	923
815	1402
1272	18589
545	312
581	183
224	176
209	840
97677	300000
22015	122923
408	235
300000	300000
97	140
26577	195864
548	218
300000	300000
190	369
129	123
175	357
409	1000
3784	26854
1812	265184
300000	300000
892	461
300000	300000
300000	300000
971	1193
220	117
300000	300000
300000	300000
131	157
205	577
170	267
300000	300000
96	119
397	319
137	170
55300	300000
134	150
474	5366
141	150
1901	6728
209	744
222396	300000
22262	300000
79694	300000
467	237
121	63
42853	124328
903	34650
606	519
764	1081
174	272
430	567
118493	300000
138684	300000
1407	109637
6494	124022
300000	300000
677	718
261126	300000
6118	9447
2190	68955
405	627
508	1218
1060	1325
408	1518
265974	300000
236	1443
262	330
300000	300000
464	2210
202	169
560	3750
5009	10358
5065	76737
7364	24728
300000	300000
1330	5890
300000	300000
5285	300000
300000	300000
285	3444
17808	49868
17581	300000
300	697
300000	300000
141	138
300000	300000
325	1148
146	161
401	694
2109	300000
300000	300000
8328	48035
158	237
9650	300000
30138	300000
2965	8195
1236	355
250	450
151	125
300000	300000
1191	5154
328	817
1350	2920
4059	7946
1646	28814
180	458
20743	29533
248	646
255154	300000
61171	107943
10910	32872
195338	300000
149	232
2686	22808
194	228
24739	57595
268	309
300000	300000
188	353
300000	300000
134	89
94	79
57826	125018
126695	300000
23957	300000
146	138
46491	200976
300000	300000
190934	300000
282	1191
1337	2949
1773	4402
300000	300000
1227	3311
300000	300000
149	386
83	98
379	581
1059	3208
300000	300000
157	277
20632	300000
581	436
300000	300000
416	407
407	152
216	1804
112	129
300000	300000
283456	300000
5674	33897
244	3032
200	213
267754	300000
146	181
300000	300000
300000	300000
4977	16736
695	1243
201	216
5114	39438
115	203
300000	300000
308	710
3763	19176
17311	36358
3389	23439
22230	45111
300000	300000
300000	300000
290059	300000
151	143
551	1336
300000	300000
176	446
152	192
87286	183416
300000	300000
86	123
149	237
300000	300000
2556	4102
6934	300000
300000	300000
88	132
113241	216493
300000	300000
5918	300000
300000	300000
300000	300000
300000	300000
300000	300000
247012	300000
300000	300000
112	110
300000	300000
54435	300000
188	160
300000	300000
300000	300000
21576	78982
385	1355
632	565
93	242
59075	300000
200196	300000
1804	3042
300000	300000
167	340
300000	300000
134	368
47573	113126
296	383
605	566
469	752
90561	300000
3258	6390
3760	24582
276	826
1800	7732
8112	300000
50368	300000
300000	300000
478	705
145	141
147766	300000
1177	3574
1022	109644
300000	300000
269	1052
86134	218281
150	265
1467	38385
300000	300000
326	344
149	212
229	856
46647	300000
2842	19037
300000	300000
292	4055
124732	300000
145	140
141	144
169	223
300000	300000
2491	3047
210	1129
300000	300000
278	1090
3982	9155
74	147
2170	2466
262	283
26321	72711
300000	300000
300000	300000
300000	300000
300000	300000
50200	300000
279	185
300000	300000
3565	7809
1109	1735
300000	300000
131	101
72	62
300000	300000
175	107
207	408
142	152
149	190
30232	142318
300000	300000
1143	2357
830	18034
114	180
1012	26448
1220	4091
22721	258147
2382	274341
139	148
193	111
3489	67435
251	1764
1419	8963
884	17714
204	193
300000	300000
300000	300000
161	180
206	229
1649	2822
803	7874
300000	300000
531	2139
183	466
358	448
186	248
864	4924
300000	300000
482	482
10345	29051
254	521
156507	300000
300000	300000
182	237
6389	24494
943	41136
510	2616
190	361
204	605
221	210
37061	300000
272	978
300000	300000
17624	39550
3044	4778
300000	300000
47985	300000
662	2306
3129	17406
224	1284
306	1011
36709	59829
229106	300000
542	803
172	269
300000	300000
3289	21844
300000	300000
4745	23516
300000	300000
277	2675
531	1586
111	128
309	1835
81580	300000
31139	54706
11523	244559
114	98
2231	23496
300000	300000
49044	120437
487	619
166	136
8916	45064
19481	108234
549	157
138991	300000
300000	300000
300000	300000
300000	300000
300000	300000
171	647
300000	300000
58591	300000
1536	67003
119	585
54524	121008
300000	300000
1572	5798
950	1024
307	490
5023	44014
600	1037
1521	425
111752	300000
300000	300000
55039	141857
300000	300000
502	236
2672	300000
98	101
300000	300000
570	1854
300000	300000
474	815
300000	300000
914	2300
73	71
5043	5870
65	68
102	108
137	163
107	142
193	193
4832	63607
120	197
300000	300000
300000	300000
5277	132268
300000	300000
300000	300000
2370	2420
300000	300000
747	1781
1426	5101
333	174
450	521
88987	227517
29700	125936
1436	26831
300000	300000
300000	300000
315	826
300	88
704	380
77551	255067
186923	300000
46936	300000
300000	300000
24109	300000
73384	300000
568	704
184	148
179	184
344	827
129	433
512	1705
547	723
281	454
424	3314
704	556
5188	20883
300000	300000
311	421
98	92
300000	300000
82	58
909	1119
54841	200851
139136	300000
126879	260749
300000	300000
300000	300000
406	407
309	382
75	103
211	234
1144	17085
57	72
61411	300000
7324	23641
6313	300000
187	249
300000	300000
909	41103
121	155
300000	300000
220	616
2587	4884
52160	295187
137	178
553	1295
163	163
3189	4365
1171	114171
130	130
176	221
350	755
765	1292
457	232
44497	300000
300000	300000
300000	300000
187229	300000
467	269
969	14664
300000	300000
6054	21822
300000	300000
545	856
112748	300000
83	84
222	971
137	473
300000	300000
23453	300000
1079	3077
323	284
145	231
882	8074
1527	20097
188	121
3226	57101
62407	216696
194	257
151	173
217	339
923	429
261	472
300000	300000
300000	300000
174	152
954	213127
300000	300000
186	213
57436	300000
150	200
300000	300000
300000	300000
195	975
300000	300000
300000	300000
174	646
142	170
130	143
716	41551
2126	300000
300000	300000
4203	18105
300000	300000
994	3886
690	231
23147	57954
153	142
300000	300000
48100	300000
1058	1419
114408	300000
273	196
1726	3114
214	655
6667	67977
240	184
300000	300000
4191	47817
919	540
1632	983
345	211
138	124
325	473
789	846
96	178
221	586
308	510
536	1684
300000	300000
76	87
202	411
218	501
65266	124810
300000	300000
413	545
2218	6555
1272	2681
134990	300000
71938	151276
24776	38039
4436	300000
3083	45535
728	5803
53054	300000
24809	300000
46425	76158
18504	74881
384	163
134	148
826	253
271995	300000
485	4195
394	365
135	205
29382	67002
74	79
334	106
22057	300000
1218	214713
589	146
169	450
522	3467
488	888
667	208
136	286
1463	1685
300000	300000
165	177
86	714
158	322
215	213
155	177
15479	300000
300000	300000
150	164
326	518
300000	300000
57915	193731
101	147
300000	300000
300000	300000
63373	300000
231	269
492	337
1212	2581
300000	300000
273	178
300000	300000
300000	300000
1093	73979
300000	300000
1235	25401
131	148
300000	300000
265	503
300000	300000
389	151
1489	1360
911	4214
300000	300000
112025	278200
516	164
3378	38136
146	123
186	207
867	1150
300000	300000
52542	101366
387	1445
163493	300000
300000	300000
3347	23736
457	607
83690	300000
300000	300000
294	277
300000	300000
300000	300000
109698	300000
407	153
428	330
300000	300000
983	392
300000	300000
8258	300000
101	86
300000	300000
1403	3483
68	62
344	481
300000	300000
382	421
300000	300000
9525	145439
3489	28947
544	3666
300000	300000
255835	300000
140394	300000
3404	5433
178	139
156	199
124	143
2513	5067
524	138
300000	300000
2824	54445
283	381
300000	300000
300000	300000
61245	300000
1556	46168
773	451
456	3754
2733	4511
57173	300000
205	147
210	491
206	427
1464	107383
37005	300000
710	185
1105	5598
2613	5405
51963	297381
2515	23837
73	64
325	360
152	197
6421	37482
151	224
104	109
147	292
138	418
174	205
4756	7284
149	138
124	257
300000	300000
722	2823
300000	300000
300000	300000
300000	300000
300000	300000
142	389
300000	300000
125006	289555
1392	22267
309	140
4596	300000
128	108
4591	44460
150	247
253	493
217717	300000
6601	22775
225	174
6127	72616
179	115
179	378
225	143
315	707
55025	300000
109	159
111242	300000
300000	300000
505	16912
300000	300000
300000	300000
300000	300000
132592	300000
93086	300000
300000	300000
1229	2879
61	119
278	190
3683	13516
136	400
9161	45453
166	386
300000	300000
145765	300000
2957	17857
930	2305
166157	300000
57	77
995	206647
213	1558
1187	1386
44197	59508
106970	264358
610	753
6702	30937
5060	22859
3505	7011
407	91
19863	80053
220705	300000
220	125
5015	8329
116269	300000
359	657
190	210
477	2327
300000	300000
43634	203216
88	84
300000	300000
300000	300000
4820	14860
483	1376
26041	39756
1399	4880
140515	300000
300000	300000
300000	300000
146848	276510
5373	36078
21330	300000
899	16220
161	413
185	302
112	150
201	193
281	295
5310	17497
2058	1858
3095	5229
179	225
1068	2095
329	747
300000	300000
1323	3549
2821	6822
308	1639
300000	300000
300000	300000
118	120
300000	300000
1685	6225
300000	300000
1042	3181
3289	6347
503	829
300000	300000
300000	300000
300000	300000
727	196
4259	300000
4227	192009
70175	300000
183	148
190	271
573	178
100	316
3893	4827
805	774
300000	300000
211722	300000
3843	17826
2967	28224
4431	95602
17988	300000
300000	300000
21945	300000
673	339
95	264
300000	300000
2987	7175
288	70
125	184
382	760
24462	300000
2746	3010
300000	300000
300000	300000
172	256
300000	300000
300000	300000
210	311
300000	300000
2303	20310
9805	300000
