1905,1742
7341,6731
119,107
85182,92220
7164,7622
573,735
697,834
341,397
2182,2377
282,136
191,228
2402,2666
20835,19489
90,71
998,1007
321,435
152,146
1361,1657
83,112
148,143
40004,39020
120000,120000
158,102
369,314
113452,94827
3972,4435
305,175
333,324
154,155
307,285
85450,70574
97,104
120000,120000
89057,78370
1813,1599
25379,23300
64474,44684
1609,1344
120000,120000
150,2862
120000,120000
582,651
185,210
120000,120000
119,161
782,883
116,128
120000,120000
100,118
270,797
101,120
838,195
2988,3627
120000,120000
120000,120000
125,131
120000,120000
608,830
104,134
120000,120000
59194,58596
5889,5763
1538,1919
667,758
4817,4437
9676,10739
173,153
580,463
259,213
447,461
248,267
671,472
152,143
30552,31070
120000,120000
46614,48588
120000,120000
69946,71517
737,973
2074,1800
106,136
30340,29551
143,125
120000,120000
120000,120000
517,629
2041,2366
351,383
145,176
5449,5502
21941,14807
171,96
211,252
2596,2311
11037,13959
157,138
155,110
52745,52028
4061,4342
300,286
120000,120000
130,112
108,147
186,266
44637,47849
365,223
3026,4111
136,158
376,407
31960,31920
138,118
195,217
122,172
179,177
1783,2020
409,359
447,504
5080,5342
108,119
348,364
120000,120000
114,123
185,140
120000,120000
120000,120000
120000,120000
782,873
435,492
310,327
272,272
148,161
106,110
120000,120000
120000,120000
297,312
1357,1490
178,151
150,140
1164,1283
184,191
7277,5503
521,260
120000,120000
101,107
296,318
848,1063
259,274
7601,7233
476,585
120000,120000
120000,120000
25223,27196
1264,1076
3376,4204
120000,120000
484,671
133,147
113,108
316,141
262,301
120000,120000
2613,2939
115,110
100,126
317,310
619,652
19487,19198
119,103
407,407
3415,2659
1237,1388
566,372
341,159
112,157
120000,120000
350,398
5102,5270
4003,3941
120000,120000
120000,93780
120000,120000
280,263
2556,2761
870,1009
100,109
4533,4015
164,160
452,498
686,664
958,561
124,118
120000,120000
5186,5106
146,156
120000,120000
6262,7441
154,107
120000,120000
331,282
171,191
2448,1570
39413,42468
120000,120000
3212,2806
2011,2219
120000,120000
184,182
142,164
175,151
7542,7369
126,143
105,124
120000,120000
128,107
120000,120000
72234,62661
5987,5349
108,111
10241,11179
120000,120000
7808,8989
2367,2513
559,674
114,102
177,143
211,210
7400,5533
334,352
308,298
552,569
184,149
98,118
120000,120000
251,209
39301,44616
120000,120000
23394,27249
494,150
584,825
914,730
240,229
120000,120000
102,121
154,205
708,831
559,539
222,1013
120000,120000
1337,1535
120000,120000
328,276
191,194
186,168
160,167
3214,1988
1208,1613
120000,120000
3380,3283
120000,102207
8713,7653
344,322
120000,120000
122,111
120000,120000
270,241
2555,1350
56461,56199
821,1171
145,113
120000,120000
380,332
139,680
162,163
341,345
120000,120000
1323,1451
6910,7354
4216,5312
158,127
92,98
252,285
129,446
2137,942
396,150
3292,4236
532,166
126,130
143,177
638,562
617,821
132,149
122,104
120000,120000
1147,750
4144,5396
148,203
270,283
1117,1107
179,218
206,177
4593,2299
325,309
222,186
430,421
120000,120000
346,308
143,128
120000,120000
149,153
99,126
137,141
173,191
779,688
120000,120000
120000,120000
120000,120000
122,133
20847,21027
2047,2690
673,528
265,341
114,99
1765,1784
180,238
142,315
66002,68991
871,752
1411,1488
52451,62418
61005,61946
291,166
120000,120000
620,687
180,946
528,437
90,121
180,137
108,119
182,207
20683,22519
1181,524
1352,788
120000,120000
131,114
107,111
442,486
120000,120000
49803,51130
4679,4692
232,247
120000,120000
2411,3784
49173,51631
120000,120000
982,1145
120000,120000
70076,60372
120000,120000
1096,1671
1041,1064
3788,3865
10147,11328
1530,1483
197,214
120000,120000
1929,2358
1531,1422
22824,22639
120000,120000
176,124
120000,120000
668,646
120000,120000
120000,120000
127,72
136,133
120000,120000
187,153
473,635
98,122
120000,120000
120000,120000
1049,975
162,169
6472,6175
136,212
277,667
120000,120000
110,147
254,342
304,334
386,478
120000,120000
120000,120000
30230,30001
32045,33655
22743,19911
120000,120000
120000,120000
120000,120000
120000,120000
7053,6124
1365,1591
298,380
128,118
7548,8191
105051,102908
126,159
154,152
120000,120000
115276,111059
864,522
148,168
112,116
4565,4483
755,826
120000,120000
120000,120000
1040,1049
223,329
153,194
624,285
4680,5590
120000,120000
2471,2641
14527,13921
118,155
5886,6337
170,147
120000,120000
120000,120000
111,96
149,211
120000,120000
120000,120000
4395,3313
124,109
1417,1169
175,172
92,83
4599,4132
726,770
5556,5346
113,114
130,151
134,149
1677,3389
120000,120000
1425,1389
2218,2878
120000,120000
120000,120000
120000,120000
120000,120000
2311,2417
298,309
125,116
260,244
258,288
4812,2823
137,130
120000,120000
5219,5763
122,116
120000,120000
142,111
120000,120000
120000,120000
120000,120000
899,838
26262,29463
263,98
128,142
100942,102863
352,130
120000,120000
6434,6891
4232,4719
155,131
120000,120000
2732,2805
120000,120000
120000,120000
266,194
181,165
171,157
146,155
17664,16641
99,120
122,116
3186,3560
120000,120000
120000,120000
106173,104460
20721,21291
240,210
275,206
7814,7695
18873,21484
160,150
120000,120000
2010,654
156,218
123,159
1058,1043
36251,29658
1655,1618
120000,120000
19393,19631
73412,46024
87,110
140,183
12680,12589
155,167
141,543
120000,120000
44680,48958
1372,1898
446,468
242,233
120000,120000
381,380
6450,3903
103,108
975,772
206,221
27432,27826
120000,120000
120000,120000
103,134
9448,9626
1013,222
2282,2049
3082,3086
120000,120000
2673,3360
1166,1275
3223,3322
120000,120000
1079,1295
173,156
168,173
321,368
120000,120000
2942,3015
120000,120000
113640,103182
1754,1681
120000,120000
703,1334
120000,120000
26484,28273
251,298
1518,2579
