18723,17005
1440,2395
289,274
176,144
120000,120000
203,229
2005,2457
92,110
148,155
136,172
120000,120000
120000,120000
120000,120000
94,87
120000,120000
1427,1302
3929,4538
2202,2150
28088,28061
2137,3953
120000,120000
2022,3639
120000,120000
1678,848
123,141
564,555
1138,1292
43638,44619
389,362
120000,120000
13514,14426
797,875
120000,120000
529,503
120000,120000
120000,120000
722,341
777,1049
120000,120000
120000,120000
120000,120000
3180,5015
128,135
101,98
173,208
85,81
269,291
26514,30533
873,900
5770,7271
8225,3671
138,138
6148,7819
1387,1598
188,137
6315,5382
1161,1142
290,213
313,1674
2667,2928
120000,120000
113,130
2117,4807
568,262
358,242
120000,120000
120000,120000
120000,120000
120000,120000
185,220
20630,22250
120000,120000
25328,26049
1186,1276
120000,120000
19595,20659
330,365
178,190
1280,973
308,303
1162,1359
25779,25159
320,375
120000,120000
193,164
322,771
11417,15395
447,462
113,119
217,211
120000,120000
5438,4759
203,205
120000,120000
13850,14774
120000,120000
120000,120000
106638,111326
423,477
137,148
120000,120000
584,916
120000,120000
120000,120000
18867,21761
96029,92719
78184,86092
120000,120000
813,985
120000,120000
102,112
140,91
120000,120000
120000,120000
515,585
211,237
133,148
153,172
190,213
120000,120000
862,1122
327,787
102,109
120000,120000
122,136
120,132
1453,1347
120000,120000
511,520
206,409
120000,120000
89,98
210,216
327,239
759,993
371,983
204,151
158,108
1847,1975
1374,1326
95,124
336,317
64670,58180
131,274
306,412
6108,5831
25610,22897
120000,120000
116,135
14904,14536
5864,6834
336,425
120000,120000
112,98
227,296
196,217
3611,3757
249,278
944,647
62994,66987
85,87
120000,120000
89,91
284,364
91,89
275,208
3512,3717
599,946
86,90
120000,120000
120000,120000
24579,18560
120000,120000
300,234
120000,120000
120000,120000
83,99
149,153
427,148
13194,14190
6000,8435
177,163
1159,532
3346,4120
235,191
853,768
88,96
120000,120000
80,91
120000,120000
641,362
1016,1125
859,229
120000,120000
197,777
424,610
125,147
27183,24857
213,154
120000,120000
90,90
3146,3725
254,269
358,638
120000,120000
545,465
226,176
275,313
120000,120000
16778,14532
123,106
120000,120000
652,374
87514,71220
126,119
258,302
478,425
8776,9533
266,249
2264,2509
6391,2451
5405,6109
1895,1385
142,138
7840,7576
120000,120000
2744,2855
120000,120000
149,129
199,285
85612,64668
120000,120000
37174,37145
90,109
765,642
142,183
134,147
120000,120000
385,436
98,81
288,259
6390,6197
843,550
197,160
1382,324
89,97
4199,3554
2131,754
260,261
196,176
141,141
120000,120000
120000,120000
8976,7404
120000,120000
211,167
3251,3485
1296,454
157,170
80,94
120000,120000
166,178
10560,6427
1339,998
175,172
139,116
120000,120000
120000,120000
1670,2277
438,1111
125,114
303,194
794,229
610,798
4803,6003
96,104
937,1110
150,323
13793,13729
368,394
348,876
116,103
120000,120000
120000,120000
120000,120000
9427,9835
175,162
189,86
250,246
401,530
120000,120000
109,83
2032,1831
142,272
120000,120000
533,570
120000,120000
93,79
5129,5735
427,508
4281,4292
2786,1177
300,195
184,149
39942,30413
120000,120000
198,215
587,825
120000,120000
120000,120000
120000,120000
66568,49877
167,171
3853,4242
8005,8653
120000,120000
2509,3855
245,218
120000,120000
120000,120000
120000,120000
120000,120000
1433,431
209,121
206,227
206,487
417,189
92,98
243,242
120000,120000
216,191
120000,120000
1436,1498
120000,120000
217,219
134,132
251,390
1630,957
120000,120000
4882,5682
468,1076
449,472
228,234
26352,29283
120000,120000
1272,1100
120000,120000
1318,978
147,138
120000,120000
120000,120000
467,1351
101,89
144,802
120000,120000
226,195
1689,1766
141,140
120000,120000
807,277
48881,55434
1064,491
35536,26174
142,86
131,122
120000,120000
447,348
120000,120000
370,454
120000,120000
120000,120000
825,1301
218,147
120000,120000
298,451
15966,17398
91,86
159,170
128,135
112,190
114,142
130,95
209,240
2651,2252
999,1186
1102,1385
332,189
129,162
125,101
81,94
1192,955
120000,120000
120000,120000
120000,120000
110,94
87,84
1581,288
120000,120000
120000,120000
120,124
120000,120000
252,238
120000,120000
262,473
83,90
67003,65316
125,172
62993,46448
83,97
120000,120000
110,87
120000,120000
1281,1803
1227,1431
1408,1251
617,700
120000,120000
29779,21526
2259,2315
10449,9855
4814,2139
102,95
846,983
7526,7366
164,156
268,296
1335,605
104,118
4910,1658
322,116
306,340
158,213
10860,12260
323,375
194,221
670,673
120000,120000
120000,120000
120000,120000
581,465
730,1144
444,1234
120000,120000
1375,1443
52444,49881
171,256
4121,2345
24863,22176
180,193
760,775
8359,8119
474,663
13847,18975
1435,1563
1020,2763
114,110
120000,120000
36582,38795
117,141
635,621
120000,120000
129,137
646,334
120000,120000
161,172
148,88
364,157
120000,120000
120000,120000
11068,12111
120000,120000
456,1518
191,212
145,147
163,231
3524,2298
109,291
130,89
92,120
212,170
120,145
87,99
120000,120000
423,447
227,160
120000,120000
120000,120000
120000,120000
6084,6565
1418,930
104,98
120000,120000
43811,27862
435,616
120000,120000
89,86
120000,120000
120000,120000
156,128
877,1238
738,1117
120000,120000
4289,3958
9208,10771
646,398
429,1007
120000,120000
83,88
275,286
117,122
1764,1909
120000,120000
100570,76272
2273,3172
273,138
3510,2574
89,130
980,259
120000,120000
316,465
190,190
487,652
266,283
153,171
1041,795
120000,120000
162,194
357,1387
156,120
191,211
525,238
120000,120000
763,881
352,418
126,94
420,235
108,110
120000,120000
4480,4506
916,984
701,598
135,104
3807,3420
63099,52858
120000,120000
313,1827
120000,120000
6272,6549
120000,120000
5028,5609
107,125
118,118
94,92
120000,120000
120000,120000
120000,120000
742,916
146,97
2431,3052
782,724
551,852
2149,2071
120000,120000
2554,3255
120000,120000
3120,3319
11044,8562
120000,120000
120000,120000
14104,15466
162,130
140,162
242,246
6817,8931
411,315
120000,120000
120000,120000
120000,120000
109,111
252,507
90,99
235,179
4921,1703
120000,120000
188,728
120000,120000
873,618
4707,5423
6395,6411
120000,120000
1740,2640
238,238
140,107
120000,120000
120000,120000
248,234
95,107
6031,3144
529,630
120000,120000
861,830
120000,120000
592,685
271,320
165,234
155,252
183,115
91,95
5443,2004
120000,120000
90,85
120000,120000
439,418
2007,3797
1989,1910
616,230
39424,42921
6859,3284
504,1391
244,228
943,1048
124,154
259,455
1105,1071
2905,3543
120000,120000
107,117
120000,120000
158,230
202,211
783,844
739,1839
120000,120000
138,141
86,92
3019,410
113,115
120000,120000
120000,120000
120000,120000
1592,1592
120000,120000
334,696
89,91
120000,120000
265,374
600,710
402,380
2142,2480
38255,36613
120000,120000
187,236
120000,120000
25498,22335
655,714
1882,2083
1553,295
120000,120000
326,324
236,249
1415,1297
34680,31765
283,339
120000,120000
194,200
120000,120000
205,202
444,508
137,527
81,93
120000,120000
220,202
174,287
876,701
3873,4708
3203,2362
558,735
170,179
425,135
120000,120000
4342,5478
51883,52439
146,166
117,128
822,286
375,1165
120000,120000
133,89
120000,120000
8495,6844
120000,120000
133,129
3751,3072
150,135
415,218
1899,1459
1956,2057
120000,120000
444,476
120000,120000
120000,120000
4239,1891
120000,120000
282,280
178,204
183,493
1633,1980
120000,120000
2906,2776
19880,22920
120000,120000
193,199
286,257
358,279
153,142
125,283
1061,957
86,89
539,375
94,96
120000,120000
129,132
59979,60236
87,89
5577,3748
343,458
107,123
120000,120000
4772,4934
60859,67837
1128,1220
153,129
2633,2976
47460,50334
680,197
334,160
493,618
13571,7991
120000,120000
97,116
2109,1985
120000,120000
99,139
120000,120000
77203,47654
105,123
432,330
663,929
233,261
149,172
112,120
74425,80443
144,131
2624,3252
120000,120000
17803,17542
1788,3323
145,133
134,143
670,953
120000,120000
120000,120000
354,157
171,188
134,156
120000,120000
1204,1665
115,187
2468,1146
120000,120000
261,289
1556,1674
120000,120000
93,91
162,244
120000,120000
110,101
671,268
174,168
124,126
819,1076
588,786
7073,2817
120000,120000
159,182
115,120
82,88
82,81
97,94
98,157
132,125
132,116
120000,120000
270,249
207,174
91,97
120,127
492,1417
464,484
120000,120000
120000,120000
120000,120000
120000,120000
1000,1035
105,107
120000,120000
120000,120000
645,586
120000,120000
120000,120000
120000,120000
291,198
104,117
16897,17820
120000,120000
120000,120000
120000,120000
120000,120000
7083,6847
428,460
1292,1489
120000,120000
514,380
27900,26476
193,184
120000,120000
160,248
12018,11759
127,149
120000,120000
175,185
1766,612
104,103
185,214
80,92
11978,11749
1213,397
120000,120000
639,619
120000,120000
371,271
253,252
1237,475
266,358
120000,120000
150,146
2332,2582
120000,120000
92,98
5313,7364
1150,1340
111,295
93,120
389,426
1128,213
15261,11962
86,80
1898,1835
453,437
84,105
18384,16441
122,133
505,672
104,90
376,1259
232,307
120000,120000
117,91
120000,120000
120000,120000
677,761
88,196
594,612
188,334
4314,3530
129,127
93,93
120000,120000
199,168
266,187
125,143
2732,1568
157,172
181,220
9068,9498
354,462
495,257
166,172
8282,2922
3633,2974
155,142
895,929
120000,120000
5197,5190
120000,120000
878,1847
7625,5577
120000,120000
212,196
60767,37873
355,246
218,255
120000,120000
177,174
49258,54239
569,551
125,142
120000,120000
206,272
120000,120000
2951,3102
215,393
4760,5442
156,183
1023,844
184,276
120000,120000
92,87
2698,2501
45612,49235
288,386
297,295
147,146
120000,120000
125,142
92,93
2083,2445
112619,114978
2719,3267
55746,53313
1070,979
543,523
102,94
4695,4611
120000,120000
92297,80620
273,241
276,454
7056,3209
577,684
117,120
280,278
339,393
120000,120000
135,332
120000,120000
72683,48113
272,412
120000,120000
289,428
120000,120000
166,134
1893,1574
2051,2999
163,115
4431,4901
275,199
95981,101264
177,194
120000,120000
120000,120000
164,187
2602,2799
296,806
120000,120000
100,119
138,183
207,362
3632,3981
640,755
120000,120000
120000,120000
6292,6102
208,207
374,821
96480,103128
120000,120000
224,389
203,200
975,326
156,151
191,151
175,128
359,213
124,139
120000,120000
186,344
147,140
120000,120000
120000,120000
106,106
207,241
120000,120000
120000,120000
94,92
128,141
182,167
1390,926
303,124
433,415
120000,120000
290,359
1205,1055
119,122
5036,4954
255,222
120000,120000
120000,120000
124,130
120000,120000
120000,120000
202,214
6613,6859
103,95
120000,120000
94,123
458,607
9532,9909
397,342
3930,4173
120000,120000
9285,9756
861,894
72528,83433
9614,10515
1295,1867
120,126
131,99
142,157
120000,120000
120000,120000
129,105
120000,120000
945,695
2297,2665
89,90
120000,120000
144,136
239,312
106,115
9717,11109
2009,2239
120000,120000
287,148
3313,3225
70663,61729
144,374
74587,60763
187,164
347,333
153,184
195,113
2129,2795
87,93
71742,83577
534,409
311,336
120000,120000
261,346
120000,120000
2885,2709
40459,41044
591,390
53114,45522
120000,120000
29396,29411
120000,120000
120000,120000
2671,2374
931,1231
120000,120000
186,272
561,701
2155,2188
1833,2360
401,147
905,570
4986,4651
2941,3279
1001,920
110,160
531,440
375,375
1441,1434
20006,19781
875,327
5839,6289
120000,120000
103,116
59111,28289
120000,120000
387,360
120000,120000
90,99
120000,120000
2513,3109
115,111
165,88
69544,69855
58015,61563
120000,120000
88,97
83,96
800,362
161,178
356,427
152,165
120000,120000
832,733
120000,120000
110,121
1138,1060
188,223
288,269
154,144
163,267
4789,5655
2535,2279
139,168
399,469
188,147
190,224
140,134
134,202
195,209
470,528
112,112
114,113
251,296
411,461
459,405
120000,120000
235,216
1261,978
2469,808
104,111
120000,120000
120000,120000
272,292
249,239
772,621
149,137
724,816
140,118
122,110
164,211
792,683
857,596
3147,3207
127,151
564,953
106830,109450
277,329
277,407
120000,120000
94,101
120000,120000
120000,120000
120000,120000
120000,120000
554,172
5466,5842
726,820
120000,120000
215,158
119,101
154,108
120000,120000
22688,19950
120000,120000
1214,1681
80,96
62366,62175
108,119
161,180
156,151
15776,14737
120000,120000
696,1554
2801,1383
7096,10345
1667,2268
941,585
145,160
170,153
677,334
247,268
120000,120000
165,185
218,198
6666,7072
544,521
95,116
107803,86727
1705,1766
120000,120000
595,360
2702,2056
120000,120000
120000,120000
559,711
51301,46578
322,1091
120000,120000
78693,82212
317,152
214,184
4402,5181
91,96
192,211
179,165
87445,78896
120000,120000
220,122
120000,120000
1979,1418
1227,932
1801,1998
517,338
563,1295
44068,44283
3959,1897
88,124
120000,120000
114,117
12080,13253
88,137
235,272
2694,2129
120000,120000
1688,2731
104,108
661,1415
120000,120000
96,124
120000,120000
120000,120000
631,483
120000,120000
252,329
122,132
101,112
120000,120000
1105,1676
120000,120000
220,191
83476,83417
120000,120000
120000,120000
5499,3723
5711,4884
98,107
120000,120000
21401,21398
633,733
120000,120000
120000,120000
120000,120000
643,1069
2464,508
120000,120000
120000,120000
2241,2630
120000,120000
267,375
26017,26189
83,88
630,645
120000,120000
82,89
561,594
40501,40541
391,1246
120000,120000
130,128
2846,4005
120000,120000
120000,120000
120000,120000
120000,120000
192,508
7257,8540
9716,8757
1179,1109
6607,7341
220,268
1620,1223
1342,971
4842,5341
258,249
3139,2641
120000,120000
129,143
227,363
91,99
6318,4925
5565,6542
731,1890
95315,97856
4312,5122
1072,336
133,101
122,148
2699,1884
120000,120000
118,111
120000,120000
12755,13799
232,136
120000,120000
120000,120000
218,600
4468,2771
120000,120000
120000,120000
120000,120000
260,492
224,194
270,212
827,787
120000,120000
120000,120000
136,554
296,262
295,268
806,325
120000,120000
120000,120000
120000,120000
124,118
2711,3397
5065,3976
120000,120000
321,499
302,263
1081,951
140,397
21006,22090
90,84
238,488
298,349
98,96
4399,1431
126,217
5353,6103
98,100
5605,6360
421,389
120000,120000
165,231
56885,56809
556,719
495,632
4408,6108
1764,759
1047,1107
502,210
5199,4571
871,900
2161,1314
183,185
120000,120000
415,415
265,158
150,165
83,88
149,171
204,216
120000,120000
1166,1421
81,90
206,217
149,131
240,126
20577,23720
116,140
66253,68157
5502,4579
120000,120000
177,181
136,151
188,231
120000,120000
3602,6565
80,91
120000,120000
112,130
132,139
357,311
2133,2049
120000,120000
329,476
636,504
89,105
73391,45859
120000,120000
262,276
2727,3281
120000,120000
145,132
120000,120000
97,100
5026,5820
15037,13045
126,149
120000,120000
261,376
5217,6257
111932,117982
2212,2239
841,894
234,353
144,127
251,116
102,92
8058,7993
88042,95018
136,158
158,140
120000,120000
192,175
2941,4122
567,728
120000,120000
1054,1110
1175,1001
289,188
154,123
100579,111106
1840,2133
95,89
130,144
120000,120000
670,705
1459,1384
120000,120000
120000,120000
1750,1915
202,244
120000,120000
26667,27215
1502,419
120000,120000
120000,120000
147,130
120000,120000
373,150
227,173
20916,16805
8124,7684
160,542
120000,120000
249,277
266,199
120000,120000
1646,2827
120000,120000
5455,5673
79310,59461
2186,2257
88,97
407,477
205,176
120000,120000
339,422
17800,13555
220,217
1567,1751
874,938
88,161
150,152
279,386
103,97
430,603
6313,6831
431,413
280,333
187,195
120000,120000
120000,120000
85,89
366,342
860,1084
3745,3324
237,279
199,90
3327,3499
178,183
120000,120000
106,81
17597,16227
120000,120000
470,1304
4906,6436
11513,13210
9148,10615
95,82
1366,827
140,189
296,380
203,189
155,161
68624,74123
216,260
120000,120000
88,96
12320,13542
120000,120000
2344,2172
92,91
165,269
212,216
263,400
80896,84964
144,165
120000,120000
85173,66925
120000,120000
90,87
3763,3602
1637,1452
120000,120000
202,161
153,130
674,901
202,250
88,89
8210,8002
168,411
885,977
380,460
150,133
106,118
120000,120000
181,187
386,580
120000,120000
3958,4665
1010,1216
380,643
1544,1356
82,86
86,93
122,116
1505,2135
1079,757
106,250
138,225
985,1251
139,153
1405,1875
120000,120000
463,941
143,91
55593,60789
120000,120000
712,327
267,291
262,283
596,305
5647,5963
496,238
1426,1537
435,1242
456,480
284,313
120000,120000
128,186
33796,25047
120000,120000
120000,120000
2948,2487
223,205
572,795
126,117
120000,120000
120000,120000
77278,54431
90,86
6753,6964
120000,120000
137,167
120000,120000
833,1379
6255,6904
120000,120000
87,93
319,347
81,99
120000,120000
2484,1674
149,191
120000,120000
120000,120000
90,99
361,316
506,612
266,251
241,295
