3279,19769
7293,278031
142,413
255614,300000
9175,21584
1307,1559
1000,976
423,1624
1316,2737
142,322
304,1068
2963,7339
7488,300000
96,95
1474,3720
518,674
126,214
3342,11428
101,206
152,135
28724,127895
300000,300000
152,101
427,540
72024,227181
9135,6314
176,733
668,1233
197,168
1761,874
26435,115272
467,102
300000,300000
69699,246316
1375,2615
14700,4036
152808,300000
23477,5283
300000,300000
454,222
300000,300000
1102,8547
220,278
169267,300000
122,134
596,866
304,146
300000,300000
346,188
182,508
153,125
187,1273
10584,11990
300000,300000
300000,300000
155,135
242569,300000
1670,2663
346,133
300000,300000
32645,197056
5666,13890
1541,2407
427,933
3456,45160
3892,26801
165,250
470,1610
234,809
348,685
235,1303
515,1312
96,275
31307,300000
258142,300000
22188,260104
300000,300000
245158,89150
38144,25844
1245,69846
125,515
3652,26546
563,127
300000,300000
300000,300000
4183,1951
1733,20932
328,628
189,195
5262,233098
44045,300000
153,101
274,3070
2116,3878
1407,25124
145,174
281,99
53394,300000
5912,71488
239,470
300000,300000
102,269
142,108
189,656
300000,300000
221,772
4416,162837
202,324
1059,673
29646,39645
140,218
236,535
152,121
323,320
6029,39491
1258,2927
532,45765
3843,216804
146,157
322,526
246288,300000
128,120
135,192
300000,300000
300000,300000
300000,300000
1467,4118
478,1649
315,446
294,1225
688,739
182,635
300000,300000
300000,300000
242,364
1691,2897
114,371
124,267
1012,1582
191,526
2808,35896
420,558
300000,300000
392,123
533,480
1610,2480
582,328
7688,19961
515,629
300000,300000
300000,300000
32019,47792
531,1305
3661,204250
70236,107145
1453,2259
423,121
223,120
150,384
396,4975
300000,300000
181,1371
149,115
136,107
264,560
605,1485
12508,107329
162,131
399,671
1457,4017
697,24357
805,1115
197,449
126,142
300000,300000
883,836
7406,300000
1506,7289
300000,300000
100705,226519
300000,300000
602,979
2618,268405
753,40853
106,284
4688,30690
137,158
1687,1639
617,1295
290,2073
131,445
300000,300000
5231,21877
782,702
300000,300000
6027,7790
109,153
300000,300000
242,332
861,334
6382,1911
10982,300000
300000,300000
3105,19389
2906,1099
231805,300000
170,257
602,228
129,970
8810,16888
127,152
166,145
300000,300000
194,133
300000,300000
215753,300000
2896,1469
160,127
6492,21609
135637,300000
4089,46018
706,9191
498,4495
266,178
134,298
184,179
5486,6771
287,18327
284,507
501,2066
172,198
371,207
300000,300000
638,749
25611,10137
54124,300000
29743,47661
290,363
3234,7047
723,1039
786,1140
300000,300000
140,331
197,173
784,43676
513,1757
272,816
300000,300000
2700,298484
300000,300000
285,403
1074,294
407,824
189,182
2306,3410
1045,3021
300000,300000
4828,300000
300000,300000
54282,45335
357,438
300000,300000
110,127
300000,300000
277,297
962,2035
67742,300000
1921,300000
144,103
300000,300000
337,1465
259,147
700,189
357,555
300000,300000
2346,2840
5701,5050
3258,23266
131,142
120,92
261,1537
183,159
588,4637
206,162
4707,292219
175,327
142,157
160,169
557,4037
1150,789
550,123
253,107
300000,300000
819,926
300000,178272
170,394
301,587
548,1398
144,564
199,165
1957,8650
568,1162
105,646
448,187
300000,300000
497,629
565,146
300000,300000
186,486
335,111
1651,198
141,130
555,1479
300000,300000
181826,300000
300000,300000
228,88
10046,138646
908,8328
211,1353
341,1105
123,160
788,968
469,1029
148,215
65574,300000
675,1524
1173,9522
33659,50375
254472,300000
275,3392
300000,300000
1640,1147
294,478
919,530
110,100
215,109
151,107
152,199
186969,122936
1576,1036
777,143456
300000,300000
147,130
564,128
1082,359
300000,300000
300000,300000
1875,8279
380,2416
71005,300000
2723,1086
45390,300000
300000,300000
2443,1108
110969,300000
54564,134016
300000,300000
2580,3149
1548,3252
1490,27670
797,49828
773,3265
193,305
300000,300000
2034,9328
1005,16195
14874,14874
300000,300000
134,398
300000,300000
984,38453
287136,300000
300000,300000
73,93
127,124
171770,300000
164,152
5928,300000
144,120
219537,300000
300000,300000
1064,97693
370,208
22625,24969
184,254
231,387
300000,300000
154,97
301,474
454,986
816,1058
300000,300000
300000,300000
37403,33300
37149,131043
7700,300000
300000,300000
300000,300000
300000,300000
300000,300000
13075,30432
1406,3532
220,1251
365,522
8633,22621
66254,259205
290,290
726,173
300000,300000
63618,300000
413,769
241,177
236,119
4217,46339
839,608
300000,300000
300000,300000
689,2071
206,342
491,803
223,1560
3672,152733
300000,300000
44118,6843
14607,22957
742,505
39046,21619
324,167
300000,300000
300000,300000
296,110
428,324
300000,300000
300000,300000
1437,6196
183,631
1015,1005
221,682
93,96
6839,300000
947,2359
4086,233712
133,146
407,197
118,152
300000,7894
300000,300000
1185,3535
2938,33394
300000,300000
300000,300000
300000,300000
300000,300000
1849,4107
319,428
149,112
225,601
279,948
300000,57116
133,115
300000,300000
4370,15476
122,199
300000,300000
738,118
300000,300000
300000,300000
300000,300000
1174,1490
27511,42417
112,321
130,311
120105,208746
118,124
300000,300000
6489,178918
3842,44830
124,149
300000,300000
2186,27497
300000,300000
300000,300000
313,360
151,518
100,316
134,317
300000,300000
142,118
158,114
300000,300000
300000,300000
113078,38003
84032,300000
18951,66677
1771,210
200,2749
36546,300000
5531,27163
138,143
300000,300000
1824,2647
176,153
105,101
1096,2629
9231,300000
10431,5765
300000,300000
9856,2054
300000,300000
84,128
184,821
16486,15716
185,248
780,214
133583,242709
300000,300000
1600,72620
441,3794
354,322
300000,300000
309,372
3895,300000
128,492
4477,5458
161,337
300000,48197
300000,300000
256614,300000
144,114
128423,300000
475,465
2573,10736
6535,266367
123525,208579
3358,300000
1711,2413
3910,300000
300000,300000
649,6339
93,272
242,232
345,1898
300000,300000
7674,5454
242774,300000
36341,246129
1427,21136
300000,300000
654,1995
300000,300000
52097,300000
333,612
1677,22617
300000,300000
