271	573
300000	300000
176	395
479	675
300000	300000
821	356
1707	153
895	916
2009	19092
18802	300000
1380	8031
253017	300000
787	6556
300000	109624
368	2142
7747	33504
1218	613
300000	300000
4050	3356
300000	300000
205	184
179	281
108	138
589	1001
1943	445
323	178
300000	300000
27877	300000
9619	188379
162	141
234	140
7837	2842
60844	300000
109	253
5316	2468
300000	300000
2896	7008
167	575
116177	90119
22427	300000
7822	1175
52728	300000
300000	300000
95	86
123	195
31070	180728
135	192
3614	3879
139	372
2944	6104
273	130
300000	300000
393	198
883	1114
2712	14226
1036	2009
360	238
300000	300000
1499	1829
5500	1052
180	417
472	308
300000	300000
299	123
300000	300000
107	166
165	173
996	1039
7041	46792
246	162
80	104
1643	529
300000	300000
5053	103362
300000	300000
939	6404
300000	300000
300000	300000
193	130
2419	3175
124	174
5204	10270
2481	981
8866	31179
1395	258
4064	19254
141	233
7159	97436
300000	300000
107	297
129	407
13253	68231
264	169
9732	7224
1442	8428
93	105
1886	577
1064	1947
454	390
9450	118297
317	428
308	902
5427	33349
533	343
10854	63923
466	561
300000	300000
181	124
20293	65937
300000	300000
135	151
13687	27624
14196	63842
2973	20390
300000	300000
2002	6392
841	346
310	537
2067	542
12590	24635
3163	49331
339	753
166	393
300000	300000
6224	7136
197	172
4597	1069
3411	21799
888	612
3330	12292
300000	300000
26020	300000
300000	300000
2512	317
90	128
6982	3465
222	198
159	110
300000	300000
1294	7838
300000	300000
1528	3006
37930	300000
87	249
300000	148814
300000	300000
160	177
4241	9975
1095	1188
438	1480
1902	608
21941	300000
300000	300000
232	207
226	258
104	137
11054	28654
300000	300000
260	520
300000	300000
6809	10158
140	2157
482	853
5536	219636
518	277
1290	729
3249	932
3548	4315
404	235
133	583
300000	300000
300000	300000
2933	4179
116	93
300000	300000
300000	300000
240	432
134	144
300000	300000
300000	300000
218	224
736	1592
180	881
32502	300000
179	193
98	135
7859	67698
300000	300000
206	216
211	191
1628	8743
75276	300000
320	405
300000	300000
228532	300000
4916	10377
296	1315
215	195
246	203
2981	324
7137	1925
2347	1344
281147	300000
4317	17934
596	1838
300000	300000
6017	29493
231	313
150	392
300000	300000
300000	300000
201	154
273	603
3909	2056
210	664
26541	142828
298	507
2591	2857
256	812
240	302
300000	300000
1963	956
358	367
300000	300000
153	238
1534	895
1896	922
349	1282
300000	300000
1852	1572
244	132
1253	325
515	1893
561	1356
550	284
100	127
1192	1886
300000	300000
448	727
300000	300000
148	205
300000	300000
5857	121495
300000	300000
12409	107693
254	235
6028	2392
300000	300000
1585	1205
487	923
153	133
8829	63582
7614	104881
6203	1542
107	137
265	1335
539	607
546	475
247764	300000
300000	300000
164	688
4138	37544
1026	305
1092	878
18286	143512
2135	4503
300000	300000
115	134
143	146
300000	300000
151	333
238	476
150	128
300000	300000
229	343
1615	490
148	99
104	111
147	153
904	313
300000	300000
3741	5082
810	1337
739	2267
300000	300000
107	149
177	140
2784	3615
2414	5975
114073	140143
1073	1135
300000	189221
288	667
113	626
3264	3570
648	641
1019	422
688	163
201	359
1098	1597
211	103
190	405
338	283
262	178
700	433
490	117
105	133
679	328
238885	300000
616	1572
14714	21924
121	130
6591	126389
168	1946
1769	179
7258	1331
41494	172495
415	2314
156	145
709	147
237	284
306	471
188	430
93	195
1632	948
3467	9149
124	93
333	167
1835	7809
303	444
1984	297
17282	53629
352	198
453	706
355	551
148	58
99	305
173	277
113	124
76211	300000
191	187
4428	3259
1139	760
433	1085
30786	199630
104	71
10085	5030
546	1102
25190	136491
1067	288
186233	300000
77183	300000
388	359
300000	300000
178	108
167	2860
300000	300000
300000	300000
154	157
203	307
300000	300000
358	359
300000	300000
13502	145189
589	825
18367	54554
109	223
499	539
300000	300000
329	530
12390	145065
965	1009
126	142
25868	300000
270	149
597	1544
2056	1244
8650	3987
13223	261767
144	131
2617	1697
8093	2759
261	289
153	319
37154	300000
294	234
6307	9859
3018	3018
412	936
245	192
300000	300000
2119	378
263	157
262	491
1905	1522
301	107
205	149
134	251
300000	300000
539	321
2473	16004
182	115
300000	300000
357	491
51149	300000
1087	797
300000	300000
1085	1146
196	1200
266	815
2507	1272
144	545
330	581
182	224
372	209
5440	97677
10763	22015
147	408
300000	300000
153	97
6657	26577
165	548
300000	300000
135	190
242	129
264	175
712	409
2812	3784
2555	1812
300000	300000
328	892
300000	300000
138642	300000
161	971
120	220
300000	300000
99590	300000
292	131
125	205
135	170
793	96
432	397
110	137
300000	55300
144	134
149	474
129	141
1385	1901
168	209
300000	222396
45405	22262
4817	79694
170	467
174	121
5071	42853
2388	903
200	606
278	764
105	174
2340	430
37744	118493
52722	138684
3744	1407
879	6494
300000	300000
730	677
15628	261126
5989	6118
1219	2190
378	405
817	508
706	1060
362	408
70031	265974
194	236
170	262
300000	300000
471	464
112	202
232	560
2363	5009
1435	5065
9216	7364
300000	300000
675	1330
300000	300000
30838	5285
300000	300000
307	285
10768	17808
11362	17581
150	300
300000	300000
209	141
89786	300000
234	325
212	146
961	401
1414	2109
300000	300000
106688	8328
273	158
4995	9650
5651	30138
2962	2965
418	1236
1064	250
98	151
300000	300000
1094	1191
279	328
1823	1350
836	4059
420	1646
220	180
3261	20743
334	248
7395	255154
5078	61171
2133	10910
78844	195338
182	149
2024	2686
268	194
2632	24739
143	268
390	188
300000	300000
155	134
210	94
6269	57826
54714	126695
6938	23957
551	146
300000	46491
300000	300000
33072	190934
252	282
987	1337
780	1773
300000	300000
416	1227
300000	300000
113	149
119	83
782	379
395	1059
300000	300000
235	157
7896	20632
1214	581
108657	300000
270	416
134	407
452	216
249	112
300000	300000
31677	283456
4337	5674
130	244
203	200
109276	267754
190	146
300000	300000
272684	300000
1628	4977
123	695
131	201
1597	5114
156	115
300000	300000
180	308
1006	3763
1610	17311
3820	3389
2694	22230
300000	300000
300000	300000
90461	290059
143	151
914	551
300000	300000
236	176
137	152
37306	87286
12413	300000
286	86
463	149
125726	300000
1188	2556
4593	6934
300000	300000
227	88
23929	113241
300000	300000
3953	5918
300000	300000
300000	300000
300000	300000
300000	300000
20411	247012
300000	300000
328	112
35827	300000
10424	54435
199	188
300000	300000
300000	300000
44389	21576
180	385
495	632
99	93
9626	59075
16789	200196
147	1804
300000	300000
180	167
300000	300000
115	134
10302	47573
272	296
307	605
295	469
16017	90561
1415	3258
810	3760
616	276
1460	1800
3814	8112
9318	50368
300000	300000
208	478
122	145
11355	147766
2317	1177
2798	1022
300000	300000
451	269
41311	86134
132	150
1887	1467
61643	300000
284	326
166	149
209	229
4008	46647
1551	2842
17605	300000
812	292
5967	124732
469	145
109	141
220	169
65256	300000
4887	2491
1054	210
300000	300000
267	278
895	3982
176	74
3269	2170
381	262
6256	26321
300000	300000
202335	300000
69031	300000
115913	300000
11787	50200
108	279
300000	300000
13249	3565
362	1109
300000	300000
96	131
97	72
188	175
162	207
155	142
123	149
9631	30232
300000	300000
749	1143
470	830
105	114
2135	1012
2496	1220
2755	22721
2579	2382
103	139
201	193
13496	3489
559	251
2225	1419
430	884
238	204
14000	300000
243	300000
134	161
109	206
3770	1649
928	803
95629	300000
237	531
370	183
193	358
140	186
1058	864
300000	300000
288	482
3559	10345
284	254
5205	156507
300000	300000
210	182
460	6389
1005	943
1066	510
142	190
1409	204
144	221
21220	37061
217	272
300000	300000
3283	17624
12130	3044
24846	300000
20584	47985
3135	662
790	3129
617	224
170	306
10219	36709
8076	229106
1832	542
129	172
92010	300000
3928	3289
298227	300000
2219	4745
300000	300000
240	277
452	531
164	111
1522	309
8826	81580
2838	31139
3166	11523
222	114
2446	2231
300000	300000
4606	49044
204	487
154	166
10356	8916
2292	19481
147	549
28770	138991
110487	300000
300000	300000
300000	300000
300000	300000
158	171
296125	300000
81526	58591
1240	1536
258	119
60353	54524
27316	300000
219	1572
253	950
168	307
1028	5023
844	600
313	1521
8036	111752
1949	300000
5553	55039
300000	300000
296	502
4187	2672
132	98
300000	300000
1964	570
300000	300000
3946	474
16072	300000
2899	914
105	73
6574	5043
91	65
124	102
97	137
162	107
307	193
4642	4832
232	120
300000	300000
300000	300000
1110	5277
300000	300000
300000	300000
391	2370
279823	300000
644	747
1231	1426
135	333
478	450
11879	88987
86622	29700
2718	1436
300000	300000
300000	300000
365	315
205	300
277	704
4869	77551
40286	186923
7708	46936
300000	300000
2629	24109
29213	73384
1354	568
100	184
282	179
225	344
103	129
2184	512
513	547
192	281
697	424
300	704
12862	5188
95575	300000
294	311
146	98
300000	300000
126	82
477	909
64259	54841
25886	139136
10172	126879
300000	300000
13564	300000
549	406
476	309
215	75
245	211
483	1144
142	57
8256	61411
10171	7324
23387	6313
151	187
300000	300000
621	909
130	121
300000	300000
160	220
1167	2587
11744	52160
140	137
1057	553
284	163
404	3189
2287	1171
106	130
246	176
430	350
136	765
131	457
105840	44497
300000	300000
32117	300000
300000	187229
189	467
1507	969
300000	300000
769	6054
300000	300000
237	545
13767	112748
102	83
284	222
306	137
300000	300000
2207	23453
548	1079
239	323
283	145
470	882
1116	1527
106	188
1735	3226
4656	62407
171	194
166	151
220	217
404	923
357	261
300000	300000
300000	300000
289	174
7786	954
74077	300000
563	186
300000	57436
2956	150
300000	300000
21892	300000
246	195
300000	300000
300000	300000
256	174
414	142
199	130
959	716
7529	2126
241342	300000
2580	4203
300000	300000
1914	994
414	690
5672	23147
196	153
300000	300000
5242	48100
908	1058
44328	114408
120	273
1624	1726
192	214
5884	6667
356	240
113031	300000
1672	4191
344	919
335	1632
195	345
202	138
310	325
442	789
123	96
264	221
569	308
825	536
300000	300000
175	76
174	202
281	218
43847	65266
300000	300000
511	413
1691	2218
1325	1272
95149	134990
7490	71938
6382	24776
2581	4436
926	3083
860	728
300000	53054
25488	24809
10476	46425
7493	18504
249	384
112	134
418	826
129888	271995
221	485
660	394
503	135
1997	29382
129	74
158	334
11548	22057
2243	1218
597	589
196	169
784	522
741	488
240	667
148	136
547	1463
300000	300000
150	165
109	86
142	158
148	215
264	155
9501	15479
61889	300000
144	150
246	326
92525	300000
18228	57915
407	101
300000	300000
25803	63373
153	231
253	492
719	1212
30109	300000
243	273
300000	300000
300000	300000
2322	1093
300000	300000
351	1235
143	131
300000	300000
580	265
251457	300000
154	389
4758	1489
581	911
300000	300000
12380	112025
226	516
2526	3378
114	146
312	186
585	867
126186	300000
5569	52542
235	387
172149	163493
279153	300000
4764	3347
327	457
100224	83690
300000	300000
618	294
93235	300000
300000	300000
18059	109698
153	407
146	428
300000	300000
379	983
300000	300000
15872	8258
492	101
300000	300000
1121	1403
88	68
315	344
300000	300000
271	382
300000	300000
4570	9525
5784	3489
432	544
170282	300000
28462	255835
29687	140394
12639	3404
138	178
213	156
102	124
946	2513
1268	524
3296	2824
181	283
38376	300000
165124	300000
58882	61245
1353	1556
122	773
251	456
720	2733
5174	57173
97	205
409	210
216	206
2083	1464
10060	37005
109	710
375	1105
2802	2613
17468	51963
11541	2515
92	73
275	325
129	152
8072	6421
217	151
135	104
170	147
249	138
306	174
930	4756
116	149
96	124
300000	300000
1021	722
300000	300000
300000	300000
300000	300000
300000	300000
2458	142
133826	300000
18028	125006
704	1392
107	309
3588	4596
117	128
1196	4591
134	150
298	253
300000	217717
5075	6601
130	225
795	6127
234	179
167	179
141	225
204	315
12849	55025
114	109
27608	111242
300000	300000
1094	505
300000	300000
300000	300000
300000	300000
45206	132592
9246	93086
300000	300000
1116	1229
99	61
2276	278
1205	3683
108	136
2736	9161
133	166
38034	300000
300000	145765
1175	2957
687	930
154059	166157
117	57
2168	995
223	213
1157	1187
13959	44197
5399	106970
523	610
1630	6702
803	5060
2065	3505
97	407
2749	19863
2548	220705
142	220
3821	5015
27036	116269
310	359
232	190
192	477
300000	300000
300000	43634
173	88
117342	300000
300000	300000
60155	4820
231	483
11654	26041
1462	1399
47754	140515
182136	300000
300000	300000
3801	146848
2545	5373
14543	21330
444	899
258	161
259	185
198	112
151	201
182	281
1493	5310
752	2058
2694	3095
275	179
938	1068
855	329
300000	300000
1300	1323
1270	2821
981	308
181949	300000
62043	300000
87	118
48996	300000
1722	1685
300000	300000
605	1042
2213	3289
401	503
300000	300000
300000	300000
300000	300000
155	727
5177	4259
5682	4227
1490	70175
212	183
206	190
133	573
113	100
1449	3893
124	805
300000	300000
3140	211722
1501	3843
632	2967
4850	4431
19989	17988
300000	300000
2683	21945
213	673
229	95
300000	300000
7069	2987
212	288
105	125
217	382
11555	24462
1184	2746
223473	300000
69928	300000
103	172
78518	300000
300000	300000
449	210
300000	300000
3186	2303
28589	9805
