95608	150965
4492	3143
259	392
1794	393
824	1407
135	132
1551	2476
45811	100541
550	669
178	126
1617	2045
230	403
300000	300000
6398	9608
300000	300000
35099	97285
13227	1521
288	248
6175	80078
124	250
1020	1436
1356	1717
107	121
3144	4365
84806	300000
10753	9905
1762	1121
128	155
848	3525
283	633
1491	2051
39025	62907
180	310
300000	300000
300000	300000
300000	300000
302	218
921	1236
9859	17128
636	3277
329	240
998	848
650	1203
182	345
1144	738
137	151
547	504
163	209
163	762
9558	14618
136	162
125425	300000
23927	72580
8806	8758
1219	693
98	111
588	2328
508	201
403	341
2811	6094
181	189
300000	300000
326	138
287	285
6092	12765
238	198
162	87
152	226
3945	9017
14336	3206
513	452
108	116
157	207
1897	937
960	1135
300000	300000
119	110
300000	300000
1970	2152
187421	300000
365	2320
3571	1573
300000	300000
462	1109
3966	2025
22598	83366
300000	300000
183	174
118	105
172	148
194	423
300000	300000
343	202
101	116
1304	2060
5780	20422
230	155
1736	5856
300000	300000
300000	300000
399	509
300000	300000
294	273
3422	4247
647	663
814	493
300000	300000
13175	15777
1632	6901
300000	300000
6425	5243
101	105
107	103
300000	300000
175	197
738	587
97	104
230	119
2629	3488
116	114
300000	300000
271	1588
736	421
555	969
257	262
1407	1803
300000	300000
53346	119728
33059	83697
89	84
291	236
101	118
300000	300000
1424	713
258	143
137	235
23915	30588
300000	300000
5966	5116
12248	32072
458	311
3486	2608
300000	300000
2048	812
3787	4697
1096	5594
65905	300000
300000	300000
300000	300000
2226	4888
2403	17766
300000	300000
211	227
512	1478
143	339
586	235
826	3289
151	235
5603	13514
39787	300000
2636	1653
393	227
300000	300000
1639	1279
356	436
3092	5338
178	156
3243	5853
222	310
126	100
1703	3055
281	345
300000	300000
571	1465
224	215
5642	28953
258	675
109	102
121	129
199	248
178	367
25792	49555
112335	217729
3146	3500
566	2137
6827	5001
128	135
4605	6541
23545	20813
272	536
123	343
109	143
300000	300000
53686	99631
326	192
252	321
179	141
453	370
300000	300000
3630	8276
300000	300000
176	220
2802	9099
300000	300000
151	156
336	857
1104	420
199	163
9485	20146
353	286
125	189
1132	3032
5162	24324
1911	19351
25357	133126
5195	4135
917	2815
119	166
300000	300000
300000	300000
454	2877
273455	300000
737	1661
4638	3429
5639	106888
300000	300000
300000	300000
431	239
14235	19175
239	296
350	508
135	168
1686	3396
300000	300000
300000	300000
300000	300000
5122	15922
135	190
165	222
13731	10780
300000	300000
222	219
1602	11117
423	386
168	220
23378	73742
109	117
141	161
300000	300000
362	189
4393	4726
300000	300000
9909	27918
660	1097
4387	2955
246	4501
7933	14701
300000	300000
4726	4074
322	3548
160891	300000
109	113
1136	236
458	716
300000	300000
497	1147
192320	300000
155	189
122	266
123	175
8001	35711
11737	32737
300000	300000
1175	832
300000	300000
247	550
6826	6004
151	116
1300	432
382	811
71174	300000
397	863
289	529
51595	300000
322	1044
2345	3443
1009	601
162	326
301	437
483	329
170	215
313	1145
300000	300000
228	220
102	95
300000	300000
146	113
179	215
300000	300000
2561	9476
362	427
300000	300000
300000	300000
269	774
221	235
3610	4068
149	246
290	276
124	125
374	370
1077	888
1308	690
112918	300000
527	163
6088	110198
37080	82271
782	1160
261	997
427	127
298	497
23221	41094
128	137
106	116
14177	17926
106	151
18095	16768
340	376
195	154
397	148
2783	4111
134	134
300000	300000
4704	5555
106	147
126	134
5751	4303
1005	1113
1349	1740
843	2954
2887	2082
1620	40200
224681	300000
6281	7889
4448	10485
307	159
165	203
300000	300000
205	503
5661	9807
300000	300000
1250	4410
1325	613
24621	54136
386	541
12956	25826
108	248
174	298
300000	300000
259	400
300000	300000
206	619
4249	4831
13673	6279
170	167
300000	300000
300000	300000
60400	137308
589	285
300000	300000
7323	2128
2821	5011
89316	300000
227277	300000
300000	300000
2224	6671
593	361
300000	300000
466	2017
83936	131243
6483	13696
300000	300000
300000	300000
127	112
1570	2045
310	245
129	118
157	217
251	322
367	547
300000	300000
4892	5737
199	306
952	2679
117	136
11330	19585
300000	300000
2318	3795
376	564
449	1243
663	914
5364	13827
234	719
9594	33045
67431	164110
739	659
303	151
3849	4092
537	3259
131	126
3491	9078
497	371
11743	80226
370	433
133	128
29366	123389
176	325
11630	24113
300000	300000
300000	300000
300000	300000
577	1051
1538	1626
41799	44303
155	174
212660	300000
290	2088
496	230
300000	300000
95	162
303	268
325	1301
1234	2106
142061	197224
162	109
37222	256071
114	154
588	361
2121	5644
276	808
300000	300000
309	162
1683	8250
3422	6581
192173	300000
300000	300000
3146	6363
123	94
120	212
107	116
300000	300000
300000	300000
578	1476
91727	300000
1085	7539
4731	3838
224	772
300000	300000
300000	300000
300000	300000
114	170
300000	300000
300000	300000
104716	173652
300000	300000
300000	300000
198	736
3847	8996
227	155
800	892
162	261
228	322
143525	209056
21662	85130
3315	1287
2199	3873
204	387
300000	300000
221	772
300000	300000
16215	37100
1257	244
300000	300000
284	665
681	919
300000	300000
142294	227575
300000	300000
180	203
135	99
300000	300000
1179	2874
309	228
43648	135424
289	194
428	233
10317	28514
330	207
115	215
300000	300000
87290	147493
144	173
839	214845
15214	11560
95321	226864
300000	300000
275	321
300000	300000
126	120
300000	300000
300000	300000
439	182
1699	5620
3063	4807
300000	300000
300000	300000
968	1184
771	460
146	167
167	101
61973	300000
300000	300000
130	97
202153	268784
2752	2210
6251	300000
193	124
300000	300000
87	83
300000	300000
5283	3722
217623	300000
300000	300000
3372	7463
138	187
5127	17045
300000	300000
3766	43123
101	128
300000	300000
286	468
4108	6562
491	2000
3364	6194
235	386
73053	187311
2464	2688
109	201
105	276
13883	28786
1297	13219
13060	18221
751	1006
300000	300000
612	856
213	119
395	187
3836	1954
111886	278785
300000	300000
111	219
190	193
300000	300000
266	649
300000	300000
436	279
300000	300000
189	255
268	303
4939	22485
232	270
13127	79174
300000	300000
300000	300000
247	422
8027	13549
4362	15833
300000	300000
300000	300000
131	178
197	212
259	658
364	2116
274	921
44432	300000
196	394
762	267
198	222
191	260
208	428
223	489
300000	300000
16526	57050
817	1794
50115	111109
705	182
554	1576
266	242
300000	300000
532	355
2434	1872
6315	6785
174	98
1773	3510
149	168
823	2720
1183	4275
393	235
1209	28219
4472	3508
882	1268
2450	4284
155	109
300000	300000
146	235
300000	300000
3000	8745
98	101
1256	1678
300000	300000
180370	300000
6628	7758
363	770
300000	300000
247	367
19099	42436
133	107
7329	11404
300000	300000
300000	300000
135	167
268	215
300000	300000
7634	56220
142	121
1873	613
240	106
208	328
228	548
79244	206845
8391	6361
1843	4349
111	217
12774	12886
145	255
5810	10039
52155	120839
105	169
300000	300000
137	173
437	331
4968	5937
7610	155797
242	124
4230	5008
139	520
106	108
3126	5491
4732	116389
6025	5367
249	635
551	341
168	119
300000	300000
115	295
300000	300000
689	2030
10213	9378
145	161
176711	300000
35978	138482
24575	143419
120064	300000
303	220
207	163
300000	300000
4368	5844
63091	300000
854	1156
1216	754
125	99
147	106
1005	4091
2778	10195
103	112
113	123
100	97
342	719
114	242
1263	301
9773	12132
113	173
564	1444
4841	5723
23048	296907
4218	6393
280	815
300000	300000
141	108
1016	622
495	1340
2821	5598
234808	300000
1489	1469
325	452
875	842
3019	4508
300000	300000
1382	4164
137	254
1646	363
300000	300000
300000	300000
300000	300000
192	108
346	597
122	402
414	355
418	929
46300	300000
148	612
355	208
337	319
300000	300000
300000	300000
120	132
300000	300000
300000	300000
8918	25326
2125	6566
5134	5121
300000	300000
243	167
121	138
575	309
277	1878
300000	300000
9714	10827
1015	578
151	370
300000	300000
300000	300000
300000	300000
2769	1579
152	248
239	272
9848	132476
266	110
205	584
881	3679
7724	5146
523	584
300000	300000
300000	300000
267	471
775	919
300000	300000
3088	4567
110	149
176	184
421	1239
2154	7667
20577	88178
157	636
1716	1152
1155	1289
300000	300000
166	95
14174	14990
10544	17273
24038	17536
395	1123
182	225
300000	300000
46922	111062
1759	3591
552	2465
549	462
111	148
49263	300000
805	1282
186	384
1681	40373
91085	242982
540	617
3802	9170
180	97
298	543
300000	300000
300000	300000
137	103
4517	3377
397	688
184	358
167	274
1056	2371
300000	300000
17279	55060
223432	300000
166	105
355	723
17559	92822
775	1591
4107	5918
124	269
829	328
13871	31587
8123	5677
320	468
300000	300000
5076	12897
97	94
237	598
162	476
194	184
7307	13548
4468	3769
93	108
1913	300000
300000	300000
570	1225
346	1120
96	175
175	110
158	304
974	323
187	161
189	288
940	15570
3280	7440
107	101
558	868
34907	6891
924	1646
1027	25895
300000	300000
33369	54318
9108	9034
716	643
497	1733
27532	38619
18718	43026
300000	300000
581	2238
105	107
291	387
37421	73600
446	249
3236	4822
300000	300000
210	211
300000	300000
2433	6409
1419	5621
2875	1960
122	189
300000	300000
24383	38801
484	1081
200	157
169	163
21257	38108
168386	300000
126	239
901	5462
89816	179655
286	264
271	259
300000	300000
176	298
479	344
300000	300000
821	224
1707	827
895	1765
2009	3374
18802	57528
1380	3679
253017	300000
787	2983
300000	300000
368	757
7747	15225
1218	1402
300000	300000
4050	7437
300000	300000
205	258
179	206
108	195
589	2899
1943	786
323	251
300000	300000
27877	57295
9619	15067
162	189
234	148
7837	14422
60844	137278
109	108
5316	1734
300000	300000
2896	2788
167	790
116177	159447
22427	80292
7822	3693
52728	65222
300000	300000
95	106
123	139
31070	56835
135	160
3614	5548
139	214
2944	1162
273	1346
300000	300000
393	444
883	1456
2712	3413
1036	901
360	566
300000	300000
1499	4449
5500	6922
180	170
472	1026
300000	300000
299	160
300000	300000
107	214
165	216
996	4564
7041	3219
246	235
80	122
1643	1093
300000	300000
5053	5072
300000	300000
939	1828
300000	300000
300000	300000
193	104
2419	9377
124	237
5204	12755
2481	4335
8866	10904
1395	587
4064	19712
141	162
7159	10544
300000	300000
107	159
129	103
13253	145046
264	143
9732	13386
1442	6168
93	147
1886	1226
1064	2427
454	675
9450	19006
317	394
308	443
5427	9767
533	2163
10854	20509
466	310
300000	300000
181	135
20293	300000
300000	300000
135	153
13687	22343
14196	15768
2973	3562
300000	300000
2002	4229
841	966
310	431
2067	5482
12590	54249
3163	3615
339	1562
166	252
300000	300000
6224	3329
197	115
4597	4684
3411	17337
888	931
3330	5404
300000	300000
26020	151656
300000	300000
2512	1763
90	116
6982	152708
222	1393
159	215
300000	300000
1294	1923
300000	300000
1528	2008
37930	148327
87	160
300000	300000
300000	300000
160	499
4241	6511
1095	1158
438	531
1902	2152
21941	58030
300000	300000
232	294
226	645
104	140
11054	18163
300000	300000
260	264
300000	300000
6809	3159
140	216
482	2183
5536	13039
518	221
1290	2057
3249	1541
3548	4926
404	256
133	181
300000	300000
300000	300000
2933	8768
116	194
300000	300000
300000	300000
240	680
134	99
300000	300000
300000	300000
218	243
736	1616
180	182
32502	267043
179	150
98	121
7859	17786
300000	300000
206	258
211	759
1628	4490
75276	224923
320	160
300000	300000
228532	300000
4916	5667
296	1239
215	230
246	161
2981	1074
7137	4264
2347	3264
281147	300000
4317	8536
596	471
300000	300000
6017	9213
231	216
150	272
300000	300000
300000	300000
201	344
273	573
3909	4129
210	255
26541	300000
298	329
2591	3459
256	420
240	819
300000	300000
